x,y
0.20541190097768,0.760251124603704
0.160691600641045,0.706753818637172
0.157675545147782,0.726729134028291
0.439953088574456,0.78966325504731
0.419415857349696,0.760577112522543
0.40105732726996,0.824537689200013
0.473066628439884,0.811249390515058
0.406057582980428,0.830319713278271
0.483604771886102,0.814965266390644
0.463313636983042,0.757720057928644
0.433152470092137,0.823414386282812
0.45197210321815,0.754608547246356
0.414016120739927,0.772628217776217
0.409922700480913,0.757105865802495
0.414912116826618,0.793327386683192
0.451412695043379,0.791068868203516
0.458689062901601,0.782789021956113
0.438864935473011,0.770580719363901
0.392949547579093,0.780298960408849
0.414274179851792,0.828994537335835
0.0709803094760267,0.939567952601559
0.0537314043227703,0.917146635658217
0.0689470406226017,0.923405915138816
0.0703311725835457,0.927420743057024
0.0708684058064558,0.904311389116325
0.0485832458908267,0.950848507132716
0.0442192488540745,0.948127645689111
0.0240656414557517,0.952522050521539
0.0452045198923298,0.884462085038597
0.0411613136415945,0.959942666447334
0.0374371590130689,0.883880378797293
0.00107243811671806,0.918543135851837
0.656259183280923,0.630687457056288
0.676295557724598,0.651738564914582
0.696646106633805,0.63029595210579
0.705309617381423,0.61484701822923
0.718500532256337,0.616291920834852
0.666908418680177,0.670703945512215
0.657140786626803,0.66299169050199
0.68853653042609,0.59188928078915
0.360377213514586,0.277055963443493
0.388015584777661,0.236276318827526
0.398233545666305,0.240472649140998
0.362163775613596,0.275280028938541
0.409360430360709,0.270321685618041
0.367841254835612,0.229793965205468
0.369598674274059,0.249712010891351
0.407323859479665,0.224498252658191
0.408390013330545,0.206073903131048
0.368917198057646,0.253524239971023
0.347284171235415,0.265565162165839
0.859674411777653,0.894656815236846
0.831878389373913,0.890924297370952
0.880918886071173,0.926893266160982
0.831483653979943,0.913448694820329
0.854429318485329,0.90847453349624
0.910940211129358,0.892144528695103
0.862831776567564,0.876265043348956
0.876813002052025,0.9197878928868
0.855965930417975,0.89988737600863
0.894871117786615,0.875080695242778
0.854384520805697,0.878524009946224
0.830710493052683,0.898430480653121
0.864249263500685,0.91955674014038
0.870206636527636,0.910355641044497
0.105266156893842,0.439615693890545
0.097880562851862,0.443831473319147
0.161716208136426,0.424048355060774
0.165045687886124,0.429478181253042
0.0891871759532523,0.448036123546481
0.109376645861069,0.428664564518067
0.125903014899772,0.433288485674456
0.118015945476533,0.415009123379946
0.153140948024099,0.427660191012112
0.30882821139551,0.41646416337196
0.288351629921888,0.388467503731967
0.337808522134818,0.423012204683788
0.372614936196852,0.35497511946959
0.290139558749057,0.361258645109548
0.326668456514774,0.372386508678537
0.33488140158731,0.412992165976673
0.458105938149627,0.463642478467925
0.520534063305902,0.435602703502199
0.446346008278044,0.433490726840421
0.507639060122324,0.46523480453582
0.501287625196075,0.488237259946008
0.462465424498409,0.454725051086433
0.0838045969531067,0.214273381177738
0.0827685321267262,0.192793093745764
0.14129129571338,0.228602276110885
0.132574717671197,0.180604101688103
0.316270505420532,0.0509904113250008
0.332521553491203,0.0174898588380526
0.310865971383425,0.0491844943071224
0.359183105413943,0.0120840678502204
0.32879481261054,0.00503159664609589
0.354859660494492,0.0119210425099363
0.347873769911898,0.024894315876582
0.365189370821097,0.032649317368071
0.325570820122629,0.0276832968858015
0.980938458109629,0.221890373651376
0.973794590201984,0.230711393569292
0.996579485002175,0.21463397622066
0.106512376256411,0.268562650645682
0.0854233775890698,0.242524626899208
0.0597564589850122,0.312548321778394
0.0845752202049987,0.289210804186008
0.111548392266488,0.291744357033108
0.0951521205405325,0.326063204562364
0.114823433907762,0.319779749390184
0.11428524004458,0.273623268815117
0.0999108643837155,0.305724743396512
0.0617733478969609,0.271828732372475
0.167698637037654,0.177194195425903
0.157161497719715,0.182534528972336
0.167455035485613,0.163212643095808
0.113885738741209,0.143740135792801
0.139423340363701,0.157373142590673
0.169744197407976,0.18479534114575
0.176156159295192,0.160851799264225
0.094712593322849,0.16505261391266
0.140586227532486,0.125610357049737
0.148027461199968,0.164581461809963
0.175616486461309,0.159255012313118
0.157942300716334,0.123083115154286
0.0945849796738584,0.132399266148465
0.859781660831882,0.179708239458536
0.827829697223505,0.15049619460089
0.869387559078456,0.14105637409827
0.86666734105711,0.120572159966234
0.809170699654046,0.123651391199307
0.817693376875683,0.129281300994832
0.846080480714552,0.113567212145176
0.799605387651039,0.135471953550909
0.87764909153674,0.179841001072916
0.841896335783689,0.152800899600015
0.865293213449781,0.138671292195704
0.867523270206917,0.119424322396829
0.84686416633433,0.102951258238952
0.859057269558591,0.154146747828325
0.916882424488748,0.772921586766236
0.872506952576432,0.79872744346589
0.920675768933049,0.746876365738188
0.911997967671872,0.79172994578077
0.893633591150209,0.741782484397295
0.934668083617402,0.819069432168908
0.525596764658223,0.220803949415814
0.520643520708806,0.294931118021402
0.526937796799254,0.277142589689473
0.559116801846198,0.252950485548007
0.503943644780045,0.253463986591318
0.469909868386553,0.275473253887265
0.551204448535734,0.300375122089612
0.480658064925983,0.271250193752674
0.488379882684642,0.296697148511824
0.534220126351922,0.254955420244276
0.540737161329437,0.302653660741145
0.538483203671428,0.237712321307624
0.535025165396191,0.254157353502022
0.549332252544311,0.242392099330522
0.466611565787524,0.26224150356353
0.483404648601208,0.285486417556775
0.604260753907495,0.911622350060337
0.647487102672023,0.926632813265747
0.620094551705159,0.940802692043481
0.681416627659716,0.892682038971991
0.610574658682505,0.887320269352337
0.626290872379841,0.892063168130822
0.594814195310524,0.905964752642441
0.594601931231478,0.899428551544103
0.626364059674478,0.931126721217535
0.593149409851331,0.888513109680393
0.928261959011481,0.398448666426475
0.916179654148591,0.406863342748205
0.841724339617646,0.424139035635104
0.883430132189048,0.396680761846852
0.88630556470887,0.395747723309037
0.2756611976527,0.612578937144912
0.244111374063224,0.562655772202531
0.22699854106735,0.555700376788418
0.234802750780343,0.559834987725
0.29933884439968,0.55602453196475
0.253640310018649,0.583415861952639
0.257402000609293,0.54730174238494
0.264855941038172,0.599003954737383
0.704764177202146,0.361621188531759
0.700501093208027,0.314819331002466
0.696033957148892,0.341870872092603
0.724957894931741,0.341326686289923
0.715980739784945,0.36670624120414
0.671215143817233,0.30130635714993
0.676348570519667,0.337634268593747
0.680609081754577,0.361872649641611
0.639909597012627,0.348472677749971
0.649838520364774,0.333458291226181
0.692208986610721,0.378512067345129
0.64351915503209,0.365043694978854
0.678197356561407,0.291986076137328
0.708110950185252,0.375894887942519
0.718151311556931,0.327709189107646
0.723382950734036,0.320986225028479
0.662018542866269,0.362873329764767
0.080758574636286,0.716529630104347
0.113644862136188,0.736906520274454
0.106207104055134,0.714264964172331
0.141929455432269,0.717891949855682
0.152034393294469,0.684844400226044
0.074867739961391,0.660237033999814
0.115160061651059,0.650122168893233
0.13614743731073,0.699216465513789
0.0908976905842976,0.675491392121945
0.0798069518563416,0.657743091825663
0.0872024824164179,0.691842740571259
0.123279770824487,0.652565497030567
0.0756616845404856,0.677299685094068
0.0877029167745998,0.664173149477438
0.257088531844411,0.354753768480195
0.285002743988582,0.378254264285095
0.246334068968674,0.396588588363472
0.246157026419446,0.382054899038147
0.302300896252689,0.37347243425554
0.314465249165459,0.38382905267439
0.315776368056421,0.414988692711916
0.247233092762564,0.370419522709644
0.307263255139222,0.379104332255203
0.30963816353317,0.424792069348072
0.319389019265727,0.369890469749757
0.288144197265285,0.392986160054685
0.0916906308043146,0.139575078896196
0.0947750674613502,0.131728743016599
0.101812606769434,0.187244548158561
0.0846388124773738,0.17314102825424
0.0701385512174417,0.164705908136861
0.050329609774117,0.202495675299823
0.0825934788476494,0.19469248566366
0.0418780852321797,0.138011504408086
0.068012690518213,0.181309511734504
0.103924393072307,0.129451804876892
0.122605908072796,0.941017599242381
0.147722647883377,0.887807996976664
0.170638415065553,0.894144658391829
0.0850600571131161,0.893282756213301
0.115596571600981,0.931658512442501
0.150618778480739,0.907499434316339
0.151405552763195,0.919278764915514
0.16792582045084,0.86538375706554
0.947804007445651,0.991399134648133
